OFFSETS ,"['12.74', '65.86', '7.38']"
LAST_GREENS ,"['20.42', '18.26', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '29.38', '40.41']"
GREENS ,"['40.52', '45.87', '2.22', '54.12']"
LAST_GREENS ,"['19.98', '18.91', '14.88']"
RESULTS:,9.63,8.72,8.33

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['40.68', '45.90', '2.10', '54.13']"
LAST_GREENS ,"['19.82', '19.00', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '42.57', '40.41']"
GREENS ,"['40.60', '45.90', '2.17', '54.13']"
LAST_GREENS ,"['19.90', '18.92', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.15', '29.27', '40.41']"
GREENS ,"['40.36', '45.90', '2.07', '54.16']"
LAST_GREENS ,"['20.14', '19.02', '14.84']"
RESULTS:,9.48,8.40,7.33

OFFSETS ,"['42.72', '43.19', '40.41']"
GREENS ,"['40.60', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.90', '18.92', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.50', '43.01', '40.41']"
GREENS ,"['25.79', '45.90', '2.85', '54.13']"
LAST_GREENS ,"['34.71', '18.25', '14.87']"
RESULTS:,8.24,7.68,8.67

OFFSETS ,"['42.52', '42.89', '40.41']"
GREENS ,"['27.35', '45.91', '2.24', '54.12']"
LAST_GREENS ,"['33.15', '18.85', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.81', '54.13']"
LAST_GREENS ,"['19.61', '18.29', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.71', '29.31', '40.50']"
GREENS ,"['40.54', '45.91', '3.90', '54.16']"
LAST_GREENS ,"['19.96', '17.19', '14.84']"
RESULTS:,10.83,10.08,7.33

OFFSETS ,"['25.85', '28.69', '40.50']"
GREENS ,"['40.37', '45.91', '3.88', '54.16']"
LAST_GREENS ,"['20.13', '17.21', '14.84']"
RESULTS:,12.24,11.15,7.33

OFFSETS ,"['42.52', '42.64', '40.44']"
GREENS ,"['26.95', '45.90', '2.86', '54.12']"
LAST_GREENS ,"['33.55', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.80', '54.13']"
LAST_GREENS ,"['19.61', '18.30', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '43.01', '40.41']"
GREENS ,"['27.93', '45.90', '2.84', '54.13']"
LAST_GREENS ,"['32.57', '18.26', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.54', '40.41']"
GREENS ,"['27.55', '45.87', '2.24', '54.13']"
LAST_GREENS ,"['32.95', '18.88', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '43.04', '40.41']"
GREENS ,"['40.94', '45.90', '2.84', '54.13']"
LAST_GREENS ,"['19.56', '18.26', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.80', '54.13']"
LAST_GREENS ,"['19.61', '18.30', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.95', '45.90', '2.12', '54.13']"
LAST_GREENS ,"['19.55', '18.98', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.61', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.43', '43.01', '40.41']"
GREENS ,"['28.25', '45.91', '3.84', '54.13']"
LAST_GREENS ,"['32.25', '17.26', '14.87']"
RESULTS:,8.60,7.98,10.00

OFFSETS ,"['42.52', '42.25', '40.41']"
GREENS ,"['27.36', '45.90', '2.81', '54.13']"
LAST_GREENS ,"['33.14', '18.29', '14.87']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.51', '42.54', '40.41']"
GREENS ,"['40.46', '45.90', '2.84', '54.13']"
LAST_GREENS ,"['20.04', '18.26', '14.87']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['27.81', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.69', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.93', '45.87', '2.84', '54.13']"
LAST_GREENS ,"['32.57', '18.29', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['28.36', '45.90', '2.81', '54.13']"
LAST_GREENS ,"['32.14', '18.29', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '43.02', '40.41']"
GREENS ,"['40.89', '45.90', '3.93', '54.13']"
LAST_GREENS ,"['19.61', '17.16', '14.87']"
RESULTS:,8.60,7.98,9.00

OFFSETS ,"['42.52', '30.29', '40.41']"
GREENS ,"['40.89', '45.91', '2.21', '54.13']"
LAST_GREENS ,"['19.61', '18.88', '14.87']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.43', '45.90', '2.13', '54.13']"
LAST_GREENS ,"['33.07', '18.96', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.90', '45.90', '2.14', '54.13']"
LAST_GREENS ,"['19.60', '18.95', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['27.81', '45.91', '2.83', '54.12']"
LAST_GREENS ,"['32.69', '18.26', '14.88']"
RESULTS:,9.37,8.51,7.33

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['40.89', '45.91', '2.86', '54.16']"
LAST_GREENS ,"['19.61', '18.24', '14.84']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['28.36', '45.90', '2.92', '54.13']"
LAST_GREENS ,"['32.14', '18.18', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.51', '42.57', '40.41']"
GREENS ,"['40.60', '45.90', '2.82', '54.13']"
LAST_GREENS ,"['19.90', '18.28', '14.87']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['27.81', '45.91', '2.14', '54.12']"
LAST_GREENS ,"['32.69', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.96', '45.87', '2.80', '54.13']"
LAST_GREENS ,"['32.54', '18.33', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '42.75', '40.41']"
GREENS ,"['41.33', '45.90', '2.81', '54.12']"
LAST_GREENS ,"['19.17', '18.29', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.93', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['32.57', '18.29', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '29.48', '40.50']"
GREENS ,"['40.36', '45.90', '2.07', '54.12']"
LAST_GREENS ,"['20.14', '19.02', '14.88']"
RESULTS:,9.63,8.72,8.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.93', '45.87', '2.81', '54.13']"
LAST_GREENS ,"['32.57', '18.32', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['40.89', '45.90', '2.14', '54.12']"
LAST_GREENS ,"['19.61', '18.95', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '42.54', '40.41']"
GREENS ,"['28.58', '45.90', '2.18', '54.12']"
LAST_GREENS ,"['31.92', '18.91', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.11', '54.13']"
LAST_GREENS ,"['19.61', '18.98', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.91', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.93', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '2.14', '54.16']"
LAST_GREENS ,"['20.13', '18.99', '14.84']"
RESULTS:,10.29,9.14,7.67

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.93', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.57', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.51', '42.53', '40.41']"
GREENS ,"['27.81', '45.87', '2.84', '54.13']"
LAST_GREENS ,"['32.69', '18.29', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.47', '40.41']"
GREENS ,"['40.93', '45.90', '2.07', '54.13']"
LAST_GREENS ,"['19.57', '19.03', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.91', '2.82', '54.12']"
LAST_GREENS ,"['19.61', '18.27', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '43.01', '40.41']"
GREENS ,"['27.93', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['32.57', '18.29', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.17', '42.53', '40.41']"
GREENS ,"['40.38', '45.90', '2.17', '54.16']"
LAST_GREENS ,"['20.12', '18.93', '14.84']"
RESULTS:,8.58,8.00,9.00

OFFSETS ,"['42.51', '29.38', '40.41']"
GREENS ,"['41.32', '45.90', '2.81', '54.13']"
LAST_GREENS ,"['19.18', '18.29', '14.87']"
RESULTS:,9.31,8.52,7.67

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.81', '45.87', '2.84', '54.13']"
LAST_GREENS ,"['32.69', '18.29', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.98', '40.41']"
GREENS ,"['27.78', '45.91', '2.25', '54.13']"
LAST_GREENS ,"['32.72', '18.85', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.43', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['33.07', '18.96', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['26.27', '29.31', '40.41']"
GREENS ,"['40.89', '45.87', '3.95', '54.12']"
LAST_GREENS ,"['19.61', '17.18', '14.88']"
RESULTS:,10.12,9.19,7.67

OFFSETS ,"['25.92', '29.37', '40.41']"
GREENS ,"['40.37', '45.87', '4.00', '54.16']"
LAST_GREENS ,"['20.13', '17.14', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.51', '42.58', '40.41']"
GREENS ,"['40.89', '45.90', '2.86', '54.12']"
LAST_GREENS ,"['19.61', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['26.00', '29.15', '40.41']"
GREENS ,"['28.06', '45.87', '3.85', '54.13']"
LAST_GREENS ,"['32.44', '17.28', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '47.29', '40.41']"
GREENS ,"['41.29', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.21', '18.93', '14.88']"
RESULTS:,9.01,8.11,11.00

OFFSETS ,"['42.32', '29.31', '40.41']"
GREENS ,"['40.35', '45.90', '3.95', '54.13']"
LAST_GREENS ,"['20.15', '17.15', '14.87']"
RESULTS:,10.83,10.08,7.33

OFFSETS ,"['42.58', '29.22', '40.41']"
GREENS ,"['40.91', '45.90', '2.14', '54.13']"
LAST_GREENS ,"['19.59', '18.95', '14.87']"
RESULTS:,9.70,8.73,7.67

OFFSETS ,"['42.52', '43.02', '40.41']"
GREENS ,"['40.89', '45.90', '2.80', '54.13']"
LAST_GREENS ,"['19.61', '18.30', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.51', '30.63', '40.41']"
GREENS ,"['40.50', '45.91', '2.86', '54.12']"
LAST_GREENS ,"['20.00', '18.24', '14.88']"
RESULTS:,9.37,8.51,7.33

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['27.71', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.79', '18.95', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['26.12', '42.53', '40.41']"
GREENS ,"['40.90', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.60', '18.95', '14.88']"
RESULTS:,8.34,7.73,8.67

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.43', '45.91', '2.13', '54.13']"
LAST_GREENS ,"['33.07', '18.96', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['41.99', '42.92', '40.41']"
GREENS ,"['28.16', '45.90', '3.95', '54.13']"
LAST_GREENS ,"['32.34', '17.14', '14.87']"
RESULTS:,8.65,8.00,11.00

OFFSETS ,"['42.52', '30.51', '40.41']"
GREENS ,"['27.74', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.76', '18.95', '14.87']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['25.86', '29.31', '40.41']"
GREENS ,"['40.89', '45.87', '3.88', '54.16']"
LAST_GREENS ,"['19.61', '17.25', '14.84']"
RESULTS:,10.57,9.69,8.00

OFFSETS ,"['42.71', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.83,10.08,7.33

OFFSETS ,"['42.51', '42.53', '40.41']"
GREENS ,"['40.88', '45.90', '2.86', '54.12']"
LAST_GREENS ,"['19.62', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.52', '40.41']"
GREENS ,"['27.81', '45.90', '2.09', '54.12']"
LAST_GREENS ,"['32.69', '19.01', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.43', '45.91', '2.13', '54.13']"
LAST_GREENS ,"['33.07', '18.96', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.58', '40.41']"
GREENS ,"['27.53', '45.90', '2.13', '54.13']"
LAST_GREENS ,"['32.97', '18.96', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.80', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.70', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.61', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['39.70', '45.90', '2.09', '54.12']"
LAST_GREENS ,"['20.80', '19.01', '14.88']"
RESULTS:,8.42,7.93,10.33

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['27.84', '45.90', '2.20', '54.12']"
LAST_GREENS ,"['32.66', '18.90', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.58', '42.52', '40.41']"
GREENS ,"['40.37', '45.91', '2.85', '54.13']"
LAST_GREENS ,"['20.13', '18.25', '14.87']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.63', '43.02', '40.41']"
GREENS ,"['40.89', '45.90', '2.80', '54.13']"
LAST_GREENS ,"['19.61', '18.30', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '42.39', '35.58']"
GREENS ,"['27.84', '45.90', '1.38', '54.12']"
LAST_GREENS ,"['32.66', '19.72', '14.88']"
RESULTS:,8.40,7.65,10.33

OFFSETS ,"['41.36', '30.43', '31.87']"
GREENS ,"['28.16', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.94', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.51', '42.58', '40.41']"
GREENS ,"['41.33', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['19.17', '18.97', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.51', '30.59', '40.41']"
GREENS ,"['40.79', '40.18', '2.86', '49.81']"
LAST_GREENS ,"['19.71', '23.96', '19.19']"
RESULTS:,11.98,9.86,9.33

OFFSETS ,"['42.51', '42.58', '40.41']"
GREENS ,"['40.89', '45.91', '2.85', '54.12']"
LAST_GREENS ,"['19.61', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.57', '29.31', '40.41']"
GREENS ,"['27.74', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.76', '17.18', '14.87']"
RESULTS:,10.83,10.08,7.33

OFFSETS ,"['25.81', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['20.13', '17.18', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '42.93', '40.41']"
GREENS ,"['28.32', '45.90', '2.20', '54.12']"
LAST_GREENS ,"['32.18', '18.90', '14.88']"
RESULTS:,8.34,7.68,9.33

OFFSETS ,"['42.51', '42.61', '40.41']"
GREENS ,"['40.56', '45.91', '2.83', '54.12']"
LAST_GREENS ,"['19.94', '18.26', '14.88']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.52', '30.45', '40.41']"
GREENS ,"['27.84', '45.90', '2.30', '54.13']"
LAST_GREENS ,"['32.66', '18.79', '14.87']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['20.13', '17.18', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['41.10', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.40', '18.97', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['43.99', '42.58', '40.41']"
GREENS ,"['40.89', '45.91', '2.85', '54.12']"
LAST_GREENS ,"['19.61', '18.25', '14.88']"
RESULTS:,8.16,7.67,8.67

OFFSETS ,"['42.92', '41.78', '40.41']"
GREENS ,"['40.38', '45.87', '3.93', '54.12']"
LAST_GREENS ,"['20.12', '17.20', '14.88']"
RESULTS:,10.03,9.68,9.67

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.16', '54.12']"
LAST_GREENS ,"['32.34', '18.94', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.41', '29.31', '40.41']"
GREENS ,"['40.90', '45.87', '2.19', '54.16']"
LAST_GREENS ,"['19.60', '18.95', '14.84']"
RESULTS:,9.48,8.40,7.33

OFFSETS ,"['42.52', '30.49', '40.41']"
GREENS ,"['40.91', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.93', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['24.69', '29.31', '40.41']"
GREENS ,"['40.37', '45.90', '4.03', '54.12']"
LAST_GREENS ,"['20.13', '17.07', '14.88']"
RESULTS:,10.87,9.90,7.33

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['28.46', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.04', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '29.28', '40.41']"
GREENS ,"['27.95', '45.90', '2.07', '54.12']"
LAST_GREENS ,"['32.55', '19.03', '14.88']"
RESULTS:,9.70,8.73,7.67

OFFSETS ,"['41.78', '30.08', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.12']"
LAST_GREENS ,"['20.13', '17.18', '14.88']"
RESULTS:,10.28,9.47,7.67

OFFSETS ,"['41.36', '30.43', '31.94']"
GREENS ,"['28.35', '45.86', '3.93', '54.12']"
LAST_GREENS ,"['32.15', '17.21', '14.88']"
RESULTS:,8.78,8.19,7.67

OFFSETS ,"['43.15', '30.45', '40.41']"
GREENS ,"['27.93', '45.90', '2.13', '54.13']"
LAST_GREENS ,"['32.57', '18.96', '14.87']"
RESULTS:,9.69,8.83,7.67

OFFSETS ,"['25.96', '29.31', '40.41']"
GREENS ,"['40.37', '45.91', '3.95', '54.12']"
LAST_GREENS ,"['20.13', '17.14', '14.88']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['25.81', '30.53', '40.41']"
GREENS ,"['40.22', '45.87', '4.01', '54.16']"
LAST_GREENS ,"['20.28', '17.12', '14.84']"
RESULTS:,11.75,10.68,8.00

OFFSETS ,"['26.65', '41.01', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.16']"
LAST_GREENS ,"['19.59', '18.96', '14.84']"
RESULTS:,8.55,7.76,9.33

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['29.61', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['30.89', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '41.90', '40.41']"
GREENS ,"['28.13', '45.87', '2.16', '54.12']"
LAST_GREENS ,"['32.37', '18.97', '14.88']"
RESULTS:,8.65,8.05,9.67

OFFSETS ,"['25.92', '29.50', '40.41']"
GREENS ,"['40.90', '45.87', '2.30', '54.13']"
LAST_GREENS ,"['19.60', '18.83', '14.87']"
RESULTS:,10.46,9.24,7.67

OFFSETS ,"['41.36', '30.17', '31.87']"
GREENS ,"['28.38', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.12', '18.94', '14.88']"
RESULTS:,8.54,7.90,7.67

OFFSETS ,"['42.52', '30.55', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['43.47', '29.26', '40.41']"
GREENS ,"['40.37', '45.90', '3.95', '54.16']"
LAST_GREENS ,"['20.13', '17.15', '14.84']"
RESULTS:,10.54,9.75,7.67

OFFSETS ,"['42.36', '30.55', '40.41']"
GREENS ,"['28.16', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.98', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '41.81', '40.41']"
GREENS ,"['27.81', '45.87', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '19.00', '14.88']"
RESULTS:,8.65,8.05,9.67

OFFSETS ,"['40.37', '30.46', '31.93']"
GREENS ,"['28.15', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['32.35', '18.98', '14.87']"
RESULTS:,9.04,8.48,7.67

OFFSETS ,"['42.52', '29.31', '40.41']"
GREENS ,"['27.84', '45.91', '5.89', '54.11']"
LAST_GREENS ,"['32.66', '15.21', '14.89']"
RESULTS:,12.85,12.35,11.50

OFFSETS ,"['26.02', '41.43', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,8.38,7.68,9.00

OFFSETS ,"['25.83', '30.45', '40.41']"
GREENS ,"['40.33', '45.90', '2.05', '54.12']"
LAST_GREENS ,"['20.17', '19.05', '14.88']"
RESULTS:,9.76,8.65,7.67

OFFSETS ,"['25.92', '29.31', '47.17']"
GREENS ,"['40.30', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['20.20', '17.18', '14.84']"
RESULTS:,13.75,12.61,9.00

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['25.92', '29.28', '40.41']"
GREENS ,"['40.37', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['20.13', '18.99', '14.87']"
RESULTS:,10.29,9.14,7.67

OFFSETS ,"['42.51', '30.43', '31.91']"
GREENS ,"['28.16', '45.90', '2.16', '54.13']"
LAST_GREENS ,"['32.34', '18.94', '14.87']"
RESULTS:,8.76,8.13,7.67

OFFSETS ,"['25.96', '29.31', '40.41']"
GREENS ,"['40.31', '45.91', '2.19', '54.12']"
LAST_GREENS ,"['20.19', '18.90', '14.88']"
RESULTS:,10.29,9.14,7.67

OFFSETS ,"['42.52', '41.69', '40.41']"
GREENS ,"['29.18', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['31.32', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '41.55', '40.41']"
GREENS ,"['27.44', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['33.06', '18.97', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '44.89', '2.15', '54.12']"
LAST_GREENS ,"['19.59', '19.96', '14.88']"
RESULTS:,8.58,7.81,10.67

OFFSETS ,"['41.36', '30.43', '31.87']"
GREENS ,"['28.16', '45.91', '2.17', '54.12']"
LAST_GREENS ,"['32.34', '18.93', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['25.83', '30.40', '40.41']"
GREENS ,"['28.16', '45.90', '3.95', '54.12']"
LAST_GREENS ,"['32.34', '17.15', '14.88']"
RESULTS:,11.75,10.68,8.00

OFFSETS ,"['42.52', '30.45', '39.84']"
GREENS ,"['27.93', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.57', '18.95', '14.88']"
RESULTS:,9.32,8.37,7.67

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.45', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.05', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['41.23', '42.34', '31.87']"
GREENS ,"['40.27', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['20.23', '18.98', '14.88']"
RESULTS:,14.01,11.25,11.00

OFFSETS ,"['42.52', '42.47', '40.41']"
GREENS ,"['29.18', '45.87', '2.26', '54.12']"
LAST_GREENS ,"['31.32', '18.87', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.81', '29.33', '40.41']"
GREENS ,"['27.87', '45.90', '3.95', '54.12']"
LAST_GREENS ,"['32.63', '17.14', '14.88']"
RESULTS:,10.71,9.86,7.00

