OFFSETS ,"['31.28', '54.02', '0.01']"
OFFSETS ,"['42.51', '43.01', '40.41']"
GREENS ,"['28.16', '45.90', '2.84', '54.12']"
LAST_GREENS ,"['32.34', '18.26', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['44.15', '29.26', '40.50']"
GREENS ,"['40.37', '45.87', '3.92', '54.16']"
LAST_GREENS ,"['20.13', '17.22', '14.84']"
RESULTS:,10.96,10.21,7.67

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['28.33', '45.91', '2.80', '54.12']"
LAST_GREENS ,"['32.17', '18.30', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['27.81', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.90', '45.90', '2.14', '54.12']"
LAST_GREENS ,"['19.60', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['40.89', '45.91', '2.86', '54.12']"
LAST_GREENS ,"['19.61', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '43.02', '40.41']"
GREENS ,"['28.17', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.33', '18.95', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.87', '54.16']"
LAST_GREENS ,"['20.13', '17.26', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.90', '45.91', '2.17', '54.13']"
LAST_GREENS ,"['19.60', '18.92', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.53', '40.41']"
GREENS ,"['27.81', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '18.97', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.64', '45.91', '2.80', '54.12']"
LAST_GREENS ,"['19.86', '18.30', '14.88']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['43.21', '42.75', '40.41']"
GREENS ,"['27.85', '45.91', '2.80', '54.13']"
LAST_GREENS ,"['32.65', '18.30', '14.87']"
RESULTS:,8.59,8.06,10.67

OFFSETS ,"['42.52', '43.02', '40.50']"
GREENS ,"['28.17', '45.90', '3.93', '54.12']"
LAST_GREENS ,"['32.33', '17.17', '14.88']"
RESULTS:,8.60,7.98,10.00

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['28.36', '45.90', '2.84', '54.13']"
LAST_GREENS ,"['32.14', '18.26', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['27.92', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.58', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.51', '30.54', '40.41']"
GREENS ,"['27.59', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.91', '18.95', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['40.89', '45.90', '2.15', '54.13']"
LAST_GREENS ,"['19.61', '18.95', '14.87']"
RESULTS:,8.23,7.67,10.33

OFFSETS ,"['42.51', '43.09', '40.41']"
GREENS ,"['27.81', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['32.69', '18.29', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.43', '45.90', '3.91', '54.13']"
LAST_GREENS ,"['33.07', '17.19', '14.87']"
RESULTS:,8.60,7.98,9.00

OFFSETS ,"['47.98', '43.03', '40.41']"
GREENS ,"['40.89', '45.90', '2.80', '54.12']"
LAST_GREENS ,"['19.61', '18.30', '14.88']"
RESULTS:,8.29,7.84,8.67

OFFSETS ,"['42.51', '30.50', '40.41']"
GREENS ,"['27.81', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.69', '18.95', '14.87']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['27.74', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.76', '18.95', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['40.89', '45.91', '2.86', '54.12']"
LAST_GREENS ,"['19.61', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.91', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.93', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['40.92', '43.01', '40.41']"
GREENS ,"['23.95', '45.90', '2.60', '54.12']"
LAST_GREENS ,"['36.55', '18.50', '14.88']"
RESULTS:,8.39,7.76,9.33

OFFSETS ,"['26.14', '42.35', '40.41']"
GREENS ,"['27.81', '45.87', '2.81', '54.13']"
LAST_GREENS ,"['32.69', '18.32', '14.87']"
RESULTS:,9.14,8.39,8.33

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['26.21', '45.90', '2.19', '54.12']"
LAST_GREENS ,"['34.29', '18.91', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['26.22', '45.91', '2.12', '54.12']"
LAST_GREENS ,"['34.28', '18.98', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['41.35', '45.90', '2.13', '54.13']"
LAST_GREENS ,"['19.15', '18.97', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['26.44', '29.40', '40.41']"
GREENS ,"['40.13', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['20.37', '18.29', '14.88']"
RESULTS:,10.35,9.32,8.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['27.80', '45.87', '2.88', '54.13']"
LAST_GREENS ,"['32.70', '18.25', '14.87']"
RESULTS:,9.37,8.51,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.81', '45.90', '2.09', '54.12']"
LAST_GREENS ,"['32.69', '19.01', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.58', '40.41']"
GREENS ,"['40.89', '45.90', '2.86', '54.12']"
LAST_GREENS ,"['19.61', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '43.01', '40.41']"
GREENS ,"['40.79', '45.91', '2.86', '54.12']"
LAST_GREENS ,"['19.71', '18.24', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['28.32', '45.90', '2.20', '54.12']"
LAST_GREENS ,"['32.18', '18.90', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.61', '18.93', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.50', '40.41']"
GREENS ,"['40.91', '45.91', '2.86', '54.13']"
LAST_GREENS ,"['19.59', '18.24', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['25.73', '42.98', '40.41']"
GREENS ,"['27.78', '44.34', '2.25', '54.13']"
LAST_GREENS ,"['32.72', '20.41', '14.87']"
RESULTS:,9.98,8.85,10.00

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['25.81', '29.34', '40.41']"
GREENS ,"['28.02', '45.90', '3.95', '54.12']"
LAST_GREENS ,"['32.48', '17.15', '14.88']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.71', '41.50', '40.41']"
GREENS ,"['40.37', '45.87', '5.93', '54.12']"
LAST_GREENS ,"['20.13', '15.21', '14.88']"
RESULTS:,14.62,14.35,15.00

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.93', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['32.57', '18.29', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '29.58', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.13']"
LAST_GREENS ,"['19.59', '18.96', '14.87']"
RESULTS:,9.70,8.73,7.67

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.84', '45.90', '2.20', '54.12']"
LAST_GREENS ,"['32.66', '18.90', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '43.02', '40.41']"
GREENS ,"['40.89', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['19.61', '18.94', '14.88']"
RESULTS:,8.23,7.67,10.33

OFFSETS ,"['42.52', '33.22', '40.41']"
GREENS ,"['27.43', '45.90', '2.13', '59.73']"
LAST_GREENS ,"['33.07', '18.97', '9.27']"
RESULTS:,24.47,20.68,28.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.80', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.70', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['43.64', '29.31', '40.41']"
GREENS ,"['28.47', '45.87', '2.81', '54.13']"
LAST_GREENS ,"['32.03', '18.32', '14.87']"
RESULTS:,9.83,8.90,7.67

OFFSETS ,"['41.36', '30.50', '31.87']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['41.36', '30.43', '31.87']"
GREENS ,"['28.16', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.94', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.74', '29.59', '40.41']"
GREENS ,"['28.49', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.01', '17.19', '14.87']"
RESULTS:,10.83,10.08,7.33

OFFSETS ,"['42.42', '30.52', '40.41']"
GREENS ,"['40.37', '45.87', '3.91', '54.12']"
LAST_GREENS ,"['20.13', '17.23', '14.88']"
RESULTS:,10.01,9.32,7.67

OFFSETS ,"['25.97', '29.26', '40.41']"
GREENS ,"['40.37', '45.90', '3.95', '54.16']"
LAST_GREENS ,"['20.13', '17.15', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['41.21', '30.43', '31.87']"
GREENS ,"['28.16', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['32.34', '18.98', '14.87']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['25.81', '29.31', '40.41']"
GREENS ,"['40.37', '45.90', '3.95', '54.12']"
LAST_GREENS ,"['20.13', '17.15', '14.88']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.36', '30.55', '40.41']"
GREENS ,"['28.16', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.98', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.51', '30.50', '31.21']"
GREENS ,"['27.84', '45.91', '2.20', '54.12']"
LAST_GREENS ,"['32.66', '18.89', '14.88']"
RESULTS:,8.76,8.13,7.67

OFFSETS ,"['42.52', '41.68', '40.41']"
GREENS ,"['28.13', '45.87', '2.16', '54.12']"
LAST_GREENS ,"['32.37', '18.97', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['25.97', '29.26', '40.41']"
GREENS ,"['27.66', '45.90', '3.95', '54.16']"
LAST_GREENS ,"['32.84', '17.15', '14.84']"
RESULTS:,11.17,10.26,7.67

OFFSETS ,"['42.52', '30.58', '40.41']"
GREENS ,"['27.80', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.70', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.36', '30.43', '31.87']"
GREENS ,"['28.16', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.94', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.52', '41.59', '40.41']"
GREENS ,"['40.37', '45.87', '3.82', '54.12']"
LAST_GREENS ,"['20.13', '17.32', '14.88']"
RESULTS:,10.03,9.68,9.67

OFFSETS ,"['42.52', '41.68', '40.41']"
GREENS ,"['28.16', '45.87', '2.16', '54.12']"
LAST_GREENS ,"['32.34', '18.97', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['40.68', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.82', '18.95', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.87', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.63', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.21', '30.43', '31.87']"
GREENS ,"['38.91', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['21.59', '18.98', '14.87']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.52', '42.92', '40.41']"
GREENS ,"['40.52', '45.87', '2.17', '54.16']"
LAST_GREENS ,"['19.98', '18.97', '14.84']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.81', '30.42', '40.41']"
GREENS ,"['40.59', '45.87', '3.95', '54.12']"
LAST_GREENS ,"['19.91', '17.18', '14.88']"
RESULTS:,11.75,10.68,8.00

OFFSETS ,"['41.21', '30.43', '31.87']"
GREENS ,"['28.16', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['32.34', '18.98', '14.87']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['28.26', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.24', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['19.54', '29.31', '40.41']"
GREENS ,"['40.30', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['20.20', '17.18', '14.84']"
RESULTS:,11.00,9.84,7.67

OFFSETS ,"['25.02', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,10.01,9.04,7.67

OFFSETS ,"['42.36', '30.55', '40.41']"
GREENS ,"['27.91', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.59', '18.98', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['26.39', '30.50', '40.41']"
GREENS ,"['43.56', '45.90', '3.92', '54.12']"
LAST_GREENS ,"['16.94', '17.17', '14.88']"
RESULTS:,12.66,11.48,7.33

OFFSETS ,"['42.61', '29.31', '40.41']"
GREENS ,"['27.90', '45.87', '4.04', '54.16']"
LAST_GREENS ,"['32.60', '17.10', '14.84']"
RESULTS:,10.34,9.53,7.67

OFFSETS ,"['40.96', '29.34', '40.30']"
GREENS ,"['28.02', '45.91', '2.20', '54.12']"
LAST_GREENS ,"['32.48', '18.89', '14.88']"
RESULTS:,9.91,8.91,8.33

OFFSETS ,"['42.52', '30.38', '40.41']"
GREENS ,"['28.16', '45.90', '2.16', '54.12']"
LAST_GREENS ,"['32.34', '18.94', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['28.07', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.43', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.85', '30.29', '40.41']"
GREENS ,"['28.02', '45.90', '2.16', '54.12']"
LAST_GREENS ,"['32.48', '18.94', '14.88']"
RESULTS:,9.76,8.65,7.67

OFFSETS ,"['42.52', '30.40', '40.41']"
GREENS ,"['28.13', '45.90', '2.12', '54.12']"
LAST_GREENS ,"['32.37', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.54', '30.43', '31.87']"
GREENS ,"['38.86', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['21.64', '18.98', '14.88']"
RESULTS:,8.76,8.13,7.67

OFFSETS ,"['41.46', '28.83', '31.58']"
GREENS ,"['40.23', '45.87', '2.29', '54.13']"
LAST_GREENS ,"['20.27', '18.85', '14.87']"
RESULTS:,10.74,10.12,7.67

OFFSETS ,"['26.35', '29.36', '40.69']"
GREENS ,"['30.12', '45.87', '3.82', '54.13']"
LAST_GREENS ,"['30.38', '17.32', '14.87']"
RESULTS:,10.12,9.19,7.67

OFFSETS ,"['25.92', '30.45', '40.41']"
GREENS ,"['27.93', '45.90', '3.94', '54.13']"
LAST_GREENS ,"['32.57', '17.16', '14.87']"
RESULTS:,11.75,10.68,8.00

OFFSETS ,"['42.52', '41.62', '40.41']"
GREENS ,"['29.17', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['31.33', '18.95', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '30.43', '31.78']"
GREENS ,"['28.16', '45.90', '2.12', '54.12']"
LAST_GREENS ,"['32.34', '18.97', '14.88']"
RESULTS:,8.76,8.13,7.67

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.59', '18.95', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['41.21', '30.51', '31.87']"
GREENS ,"['28.16', '45.87', '2.15', '54.13']"
LAST_GREENS ,"['32.34', '18.98', '14.87']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.52', '30.73', '40.41']"
GREENS ,"['41.27', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.23', '18.96', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['26.45', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.99', '54.13']"
LAST_GREENS ,"['20.13', '17.15', '14.87']"
RESULTS:,10.12,9.19,7.67

OFFSETS ,"['41.36', '30.40', '40.50']"
GREENS ,"['28.13', '45.91', '2.15', '54.12']"
LAST_GREENS ,"['32.37', '18.94', '14.88']"
RESULTS:,9.37,8.55,7.33

OFFSETS ,"['41.36', '30.20', '32.06']"
GREENS ,"['27.32', '45.91', '2.17', '54.12']"
LAST_GREENS ,"['33.18', '18.93', '14.88']"
RESULTS:,8.18,7.60,8.00

OFFSETS ,"['41.35', '30.58', '31.97']"
GREENS ,"['28.15', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.35', '18.98', '14.88']"
RESULTS:,8.32,7.75,7.67

OFFSETS ,"['42.35', '30.56', '40.41']"
GREENS ,"['28.02', '45.87', '2.17', '54.16']"
LAST_GREENS ,"['32.48', '18.96', '14.84']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '29.35', '40.41']"
GREENS ,"['28.13', '45.86', '2.12', '54.12']"
LAST_GREENS ,"['32.37', '19.01', '14.88']"
RESULTS:,9.70,8.73,7.67

OFFSETS ,"['25.93', '29.33', '40.84']"
GREENS ,"['28.08', '45.87', '3.98', '54.13']"
LAST_GREENS ,"['32.42', '17.15', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '42.01', '40.22']"
GREENS ,"['41.75', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['18.75', '18.95', '14.88']"
RESULTS:,8.42,7.93,10.33

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '30.58', '40.41']"
GREENS ,"['27.87', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.63', '18.98', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.13', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.37', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['40.72', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['19.78', '18.98', '14.88']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['42.52', '41.71', '40.41']"
GREENS ,"['28.34', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['32.16', '18.93', '14.88']"
RESULTS:,7.93,7.44,8.33

