OFFSETS ,"['21.03', '59.20', '7.74']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '43.01', '40.41']"
GREENS ,"['27.57', '45.90', '2.80', '54.13']"
LAST_GREENS ,"['32.93', '18.29', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['26.13', '42.04', '40.41']"
GREENS ,"['40.37', '45.87', '3.92', '54.16']"
LAST_GREENS ,"['20.13', '17.22', '14.84']"
RESULTS:,9.14,8.39,8.33

OFFSETS ,"['25.92', '42.35', '40.41']"
GREENS ,"['40.91', '45.87', '3.99', '54.16']"
LAST_GREENS ,"['19.59', '17.15', '14.84']"
RESULTS:,9.83,9.01,9.33

OFFSETS ,"['42.52', '42.52', '40.41']"
GREENS ,"['27.56', '45.91', '2.28', '54.13']"
LAST_GREENS ,"['32.94', '18.81', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.93', '45.87', '2.81', '54.13']"
LAST_GREENS ,"['32.57', '18.32', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['26.25', '45.91', '2.19', '54.12']"
LAST_GREENS ,"['34.25', '18.90', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.53', '40.41']"
GREENS ,"['40.90', '45.90', '2.14', '54.12']"
LAST_GREENS ,"['19.60', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.37', '40.41']"
GREENS ,"['40.39', '45.87', '4.00', '54.13']"
LAST_GREENS ,"['20.11', '17.14', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '43.02', '40.41']"
GREENS ,"['27.94', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.56', '18.96', '14.88']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.51', '42.98', '43.78']"
GREENS ,"['27.81', '45.87', '2.84', '54.13']"
LAST_GREENS ,"['32.69', '18.29', '14.87']"
RESULTS:,8.50,7.86,11.33

OFFSETS ,"['25.92', '42.68', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.12']"
LAST_GREENS ,"['20.13', '17.18', '14.88']"
RESULTS:,8.81,8.19,9.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.81', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.44', '43.17', '40.41']"
GREENS ,"['40.67', '45.90', '2.94', '54.13']"
LAST_GREENS ,"['19.83', '18.16', '14.87']"
RESULTS:,8.60,7.98,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.43', '45.87', '2.84', '54.13']"
LAST_GREENS ,"['33.07', '18.29', '14.87']"
RESULTS:,8.71,8.19,10.00

OFFSETS ,"['42.30', '29.49', '40.41']"
GREENS ,"['41.70', '45.87', '3.98', '54.13']"
LAST_GREENS ,"['18.80', '17.15', '14.87']"
RESULTS:,10.34,9.53,7.67

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.85', '45.91', '2.13', '54.12']"
LAST_GREENS ,"['32.65', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.51', '40.41']"
GREENS ,"['40.94', '45.90', '2.25', '54.13']"
LAST_GREENS ,"['19.56', '18.85', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.51', '42.52', '40.41']"
GREENS ,"['26.25', '45.91', '2.19', '54.12']"
LAST_GREENS ,"['34.25', '18.90', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.43', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['33.07', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['27.96', '45.87', '2.14', '54.12']"
LAST_GREENS ,"['32.54', '18.98', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.39', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.11', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.45', '40.41']"
GREENS ,"['27.93', '45.91', '2.13', '54.12']"
LAST_GREENS ,"['32.57', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '29.42', '40.41']"
GREENS ,"['28.41', '45.87', '2.84', '54.12']"
LAST_GREENS ,"['32.09', '18.29', '14.88']"
RESULTS:,11.12,10.18,8.00

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['27.80', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.70', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.89', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['19.61', '18.95', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['41.63', '45.90', '2.14', '54.13']"
LAST_GREENS ,"['18.87', '18.95', '14.87']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['42.52', '43.60', '40.41']"
GREENS ,"['29.24', '45.87', '2.16', '54.13']"
LAST_GREENS ,"['31.26', '18.97', '14.87']"
RESULTS:,8.25,7.64,10.00

OFFSETS ,"['25.92', '42.55', '40.41']"
GREENS ,"['40.37', '45.90', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.15', '14.87']"
RESULTS:,8.81,8.19,9.33

OFFSETS ,"['25.86', '42.62', '40.41']"
GREENS ,"['40.36', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['20.14', '17.18', '14.84']"
RESULTS:,8.81,8.19,9.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.84', '45.90', '2.20', '54.12']"
LAST_GREENS ,"['32.66', '18.90', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '42.50', '40.41']"
GREENS ,"['26.96', '45.91', '2.86', '54.13']"
LAST_GREENS ,"['33.54', '18.23', '14.87']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '29.37', '40.41']"
GREENS ,"['27.81', '45.90', '2.81', '54.12']"
LAST_GREENS ,"['32.69', '18.29', '14.88']"
RESULTS:,10.18,9.52,7.33

OFFSETS ,"['42.52', '42.53', '40.41']"
GREENS ,"['40.91', '45.90', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.93', '14.88']"
RESULTS:,7.98,7.47,9.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['28.47', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.03', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['43.12', '42.52', '40.41']"
GREENS ,"['27.81', '45.87', '2.01', '54.16']"
LAST_GREENS ,"['32.69', '19.12', '14.84']"
RESULTS:,7.97,7.50,11.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['27.81', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '18.97', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.81', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.69', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.87', '43.00', '40.41']"
GREENS ,"['28.47', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.03', '18.95', '14.87']"
RESULTS:,10.12,9.08,10.00

OFFSETS ,"['42.52', '43.00', '40.41']"
GREENS ,"['27.74', '45.91', '2.14', '54.13']"
LAST_GREENS ,"['32.76', '18.95', '14.87']"
RESULTS:,8.10,7.61,8.33

OFFSETS ,"['42.52', '30.40', '40.41']"
GREENS ,"['40.51', '45.87', '2.15', '54.16']"
LAST_GREENS ,"['19.99', '18.98', '14.84']"
RESULTS:,9.47,8.49,7.67

OFFSETS ,"['25.92', '30.51', '40.41']"
GREENS ,"['40.11', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.39', '17.18', '14.87']"
RESULTS:,11.75,10.68,8.00

OFFSETS ,"['42.51', '42.58', '40.41']"
GREENS ,"['27.75', '45.91', '2.86', '54.12']"
LAST_GREENS ,"['32.75', '18.24', '14.88']"
RESULTS:,7.95,7.43,9.33

OFFSETS ,"['42.52', '30.40', '40.41']"
GREENS ,"['28.13', '45.90', '2.16', '54.12']"
LAST_GREENS ,"['32.37', '18.94', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.81', '29.36', '40.41']"
GREENS ,"['40.37', '45.87', '3.85', '54.16']"
LAST_GREENS ,"['20.13', '17.29', '14.84']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['25.92', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.45', '40.41']"
GREENS ,"['27.93', '45.90', '2.13', '54.12']"
LAST_GREENS ,"['32.57', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['25.81', '29.31', '40.41']"
GREENS ,"['40.37', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['20.13', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.97', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.53', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['24.80', '42.58', '40.41']"
GREENS ,"['40.89', '45.91', '4.00', '54.12']"
LAST_GREENS ,"['19.61', '17.09', '14.88']"
RESULTS:,9.61,8.68,8.67

OFFSETS ,"['42.52', '30.44', '40.41']"
GREENS ,"['27.83', '45.91', '2.20', '54.12']"
LAST_GREENS ,"['32.67', '18.89', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.36', '30.43', '41.07']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,10.62,9.77,7.67

OFFSETS ,"['26.52', '29.24', '40.41']"
GREENS ,"['28.47', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.03', '17.18', '14.87']"
RESULTS:,11.03,9.97,7.33

OFFSETS ,"['26.02', '29.37', '40.41']"
GREENS ,"['27.87', '45.90', '2.20', '54.13']"
LAST_GREENS ,"['32.63', '18.90', '14.87']"
RESULTS:,9.90,8.78,7.67

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.84', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.66', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.36', '42.99', '40.34']"
GREENS ,"['28.16', '45.86', '2.17', '54.12']"
LAST_GREENS ,"['32.34', '18.97', '14.88']"
RESULTS:,8.28,7.68,10.33

OFFSETS ,"['42.36', '30.55', '40.41']"
GREENS ,"['28.16', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.98', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.36', '29.32', '31.87']"
GREENS ,"['27.93', '45.91', '2.15', '54.16']"
LAST_GREENS ,"['32.57', '18.94', '14.84']"
RESULTS:,8.38,7.70,8.00

OFFSETS ,"['42.51', '42.04', '40.41']"
GREENS ,"['40.68', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.82', '18.96', '14.88']"
RESULTS:,8.42,7.93,10.33

OFFSETS ,"['42.52', '30.50', '40.41']"
GREENS ,"['27.90', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.60', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['49.41', '31.44', '40.41']"
GREENS ,"['30.99', '45.87', '3.95', '58.97']"
LAST_GREENS ,"['29.51', '17.18', '10.03']"
RESULTS:,23.87,21.41,26.00

OFFSETS ,"['42.67', '29.42', '40.41']"
GREENS ,"['28.02', '45.87', '3.97', '54.16']"
LAST_GREENS ,"['32.48', '17.17', '14.84']"
RESULTS:,10.34,9.53,7.67

OFFSETS ,"['42.52', '41.68', '40.41']"
GREENS ,"['40.62', '45.87', '5.57', '54.12']"
LAST_GREENS ,"['19.88', '15.56', '14.88']"
RESULTS:,14.62,14.35,15.00

OFFSETS ,"['42.52', '30.51', '40.41']"
GREENS ,"['28.14', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.36', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['41.10', '30.40', '40.52']"
GREENS ,"['40.30', '45.87', '3.93', '54.16']"
LAST_GREENS ,"['20.20', '17.20', '14.84']"
RESULTS:,11.28,10.50,8.00

OFFSETS ,"['42.52', '41.78', '40.41']"
GREENS ,"['40.91', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['19.59', '18.96', '14.88']"
RESULTS:,7.93,7.44,8.33

OFFSETS ,"['42.52', '30.58', '40.41']"
GREENS ,"['27.87', '30.14', '3.69', '54.12']"
LAST_GREENS ,"['32.63', '33.17', '14.88']"
RESULTS:,52.86,32.97,48.00

OFFSETS ,"['42.59', '29.43', '40.41']"
GREENS ,"['28.16', '45.87', '3.95', '54.16']"
LAST_GREENS ,"['32.34', '17.18', '14.84']"
RESULTS:,10.34,9.53,7.67

OFFSETS ,"['25.93', '29.33', '40.41']"
GREENS ,"['28.16', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.34', '17.18', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.42', '40.41']"
GREENS ,"['27.96', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.54', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['26.32', '30.44', '31.98']"
GREENS ,"['28.15', '45.87', '3.90', '54.16']"
LAST_GREENS ,"['32.35', '17.23', '14.84']"
RESULTS:,10.42,9.81,7.67

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.13', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.37', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['27.81', '42.51', '33.70']"
GREENS ,"['28.02', '45.87', '12.83', '54.16']"
LAST_GREENS ,"['32.48', '8.30', '14.84']"
RESULTS:,24.21,34.71,50.00

OFFSETS ,"['42.52', '29.26', '40.41']"
GREENS ,"['27.87', '45.90', '2.26', '54.12']"
LAST_GREENS ,"['32.63', '18.84', '14.88']"
RESULTS:,9.70,8.73,7.67

OFFSETS ,"['25.93', '29.33', '40.84']"
GREENS ,"['28.08', '45.87', '3.98', '54.13']"
LAST_GREENS ,"['32.42', '17.15', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['25.68', '29.33', '40.41']"
GREENS ,"['28.16', '45.87', '4.02', '54.13']"
LAST_GREENS ,"['32.34', '17.12', '14.87']"
RESULTS:,10.71,9.86,7.00

OFFSETS ,"['42.52', '30.58', '40.41']"
GREENS ,"['27.87', '45.87', '2.17', '54.12']"
LAST_GREENS ,"['32.63', '18.96', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.52', '30.43', '40.41']"
GREENS ,"['28.16', '45.90', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.95', '14.88']"
RESULTS:,9.21,8.27,7.33

OFFSETS ,"['42.50', '29.87', '40.41']"
GREENS ,"['40.91', '53.34', '2.17', '58.19']"
LAST_GREENS ,"['19.59', '11.49', '10.81']"
RESULTS:,21.46,28.92,45.00

OFFSETS ,"['25.93', '28.55', '40.41']"
GREENS ,"['28.16', '45.87', '3.86', '54.13']"
LAST_GREENS ,"['32.34', '17.28', '14.87']"
RESULTS:,12.24,11.15,7.33

OFFSETS ,"['38.06', '29.33', '31.87']"
GREENS ,"['28.16', '46.45', '2.15', '54.12']"
LAST_GREENS ,"['32.34', '18.40', '14.88']"
RESULTS:,8.38,7.84,8.00

OFFSETS ,"['41.89', '41.92', '40.41']"
GREENS ,"['26.64', '45.87', '2.15', '54.12']"
LAST_GREENS ,"['33.86', '18.98', '14.88']"
RESULTS:,8.27,7.69,10.33

OFFSETS ,"['26.42', '29.33', '40.41']"
GREENS ,"['28.16', '45.87', '3.95', '54.13']"
LAST_GREENS ,"['32.34', '17.18', '14.87']"
RESULTS:,10.12,9.19,7.67

OFFSETS ,"['25.92', '29.31', '40.72']"
GREENS ,"['40.45', '45.87', '4.12', '54.13']"
LAST_GREENS ,"['20.05', '17.01', '14.87']"
RESULTS:,10.71,9.86,7.00

